2012,93,1,18.2,3.6,12,74.1,10.1,28.1,1.11,26.87,0,21.5,10.6,15.8,17.1,16.1,16.6,3.1,2.8,299,28,11.4,1.5,6.9,5.1,.35,-7.9
2012,94,1,23.3,2.9,14,53.2,10.7,24,1.42,27.12,0,23.4,9.4,16,16.4,15.4,15.9,1.9,.8,316,61,8.8,3.3,6.6,5.1,.33,-8.2
2012,95,1,26.8,4.4,16.4,53.9,8.4,25,1.66,25.72,0,24,9.9,16.6,16,15.3,15.6,1.4,.3,334,72,6.4,5.1,6.2,4.8,.39,-6.1
2012,96,1,29.9,7.3,19.7,49.3,7.1,21.4,2.13,26.51,0,25.9,11.5,18.2,16.1,15.5,15.8,1.7,.5,224,67,8.7,7,7.2,5.6,.4,-5.9
2012,97,1,26.1,7.7,18.4,52.6,10.2,23.5,1.81,25.67,0,24.2,11.8,18,16.4,15.9,16.1,2,1.3,306,47,7.8,5.4,6.8,5.4,.43,-4.8
2012,98,1,30.8,7.2,19.7,49.6,7.9,20.3,2.14,24.63,0,25.4,11.7,18.2,16.5,15.9,16.3,1.6,.9,304,55,8.2,7.3,6.6,5.6,.39,-6
2012,99,1,33.1,7.4,22.1,53.2,8.2,19.2,2.51,26.54,0,27.6,12.5,19.6,17,16.3,16.5,1.6,.5,304,67,6.5,8.1,7.2,5.9,.43,-4.7
2012,100,1,32.3,10.4,22.5,46.8,7.5,18.9,2.51,24.83,0,25.9,13.9,19.8,17.4,16.8,17.1,1.3,.3,323,70,8.8,8.5,6.7,5.4,.44,-4.3
2012,101,1,32.5,9.4,22.5,50.4,6.8,21,2.48,24.08,0,27.9,14.2,20.6,17.8,17.2,17.4,1.5,.3,129,73,7,8.5,6.5,5.6,.49,-3.3
2012,102,1,26,12.3,19.2,49.4,15.3,33.3,1.56,27.39,0,26.9,15.5,20.7,18.2,17.7,17.9,3.1,1.7,260,54,9.9,6.5,7.4,6.4,.72,2.3
2012,103,1,21,8.4,15.3,74.1,18.7,41.8,1.1,23.99,0,25.4,14.2,19.1,18.3,17.7,18,1.8,1.4,300,35,7.8,3.1,5.3,4.4,.69,1.3
2012,104,1,24.4,5.8,16.6,61.6,8,27.3,1.6,27.59,0,25,12,18.4,18.1,17.2,17.6,2.2,.8,274,65,8.9,4.3,7,5.5,.43,-5.4
2012,105,1,16.9,6.2,12,93.6,14.1,44.3,.85,18,4.06,17.4,11.4,14.4,17.8,16.7,17.3,3.9,3.1,266,37,12.5,1.1,4.5,4.3,.58,-1.7
2012,106,1,18.9,3.1,12,90.1,25.6,50.7,.83,27.91,0,20.6,8.5,14.4,16.7,15.5,16,2.2,1.6,291,41,9.1,1.7,5.9,4.3,.64,.7
2012,107,1,26.1,4.4,16.2,85.9,13.8,43.3,1.36,28.39,0,25,9.9,17.1,16.1,15.4,15.7,1.2,.4,316,67,6.1,4.7,6.2,4.8,.66,.9
2012,108,1,31.6,7,19.2,87.5,15.7,43.2,2.23,29.02,0,27.1,10.3,18.4,16.8,15.5,15.9,1.5,.4,237,87,7.5,7.6,7.4,6,.57,-1.6
2012,109,1,34,9.3,21.9,55.2,4.4,23.1,2.46,28.95,0,27.5,13,20,17.5,16.8,17,1.6,.3,277,72,8.4,8.8,7.9,6.5,.47,-4
2012,110,1,32.2,9.5,23.3,51.8,6.6,17.9,2.65,28.6,0,28.6,14.2,21.1,18.1,17.3,17.6,2.2,.8,311,65,7.6,8.4,8.2,6.9,.43,-5
2012,111,1,34.3,11.7,25,62.5,9.6,20.5,2.84,28.79,0,31,16.2,23.2,19,18.1,18.4,1.8,.9,308,58,8.1,9.5,8.1,6.8,.57,-1
